customer_id,age,income,gender,city,purchase_amount,num_purchases,is_member,target
350.0,42.0,30008.0,Male,Medan,405.01751600055604,3.0,0.0,0.0
351.0,67.0,91411.0,Male,Bandung,2162.512835124658,5.0,1.0,0.0
352.0,40.0,46764.0,Female,Medan,,5.0,0.0,0.0
353.0,48.0,45151.0,Female,,680.232914139164,4.0,1.0,0.0
354.0,47.0,67145.0,Male,Bandung,333.1045809393637,3.0,1.0,0.0
355.0,59.0,43719.0,Male,Jakarta,1545.3815545050636,5.0,1.0,0.0
356.0,52.0,71823.0,Male,,506.581570678615,4.0,1.0,0.0
357.0,24.0,55573.0,Female,Surabaya,720.7466594111102,5.0,0.0,0.0
358.0,77.0,48224.0,Female,Bandung,292.1683474977955,9.0,,1.0
359.0,33.0,46624.0,Female,Medan,4394.876225495596,3.0,1.0,0.0
360.0,43.0,68113.0,Female,Bandung,344.5992084703495,6.0,1.0,1.0
361.0,65.0,53457.0,Male,Jakarta,,3.0,0.0,0.0
362.0,74.0,56484.0,Male,Jakarta,557.7349459524892,8.0,1.0,0.0
363.0,69.0,58115.0,Male,Bandung,230.94566515743142,5.0,1.0,0.0
364.0,77.0,51994.0,Female,Medan,1608.0327200038926,5.0,1.0,0.0
365.0,66.0,57798.0,Male,Surabaya,405.8753758000105,3.0,1.0,0.0
366.0,19.0,48225.0,Female,Medan,2003.9137300733971,,1.0,0.0
367.0,18.0,49252.0,Female,Surabaya,2468.1343141068396,2.0,0.0,1.0
368.0,65.0,33213.0,Male,Jakarta,1964.8553287584814,,0.0,1.0
369.0,79.0,54466.0,Male,Medan,35.63537954912413,8.0,1.0,0.0
370.0,29.0,24206.0,Male,Surabaya,1548.2174446637432,4.0,0.0,1.0
371.0,22.0,54253.0,Female,Bandung,529.9056052820844,6.0,,0.0
372.0,54.0,45790.0,Female,Jakarta,2069.2767402209947,8.0,1.0,0.0
373.0,49.0,,Male,Bandung,1015.9847289626169,,1.0,1.0
374.0,76.0,34267.0,Male,Jakarta,1793.6200038133752,3.0,0.0,0.0
375.0,72.0,18209.0,Female,Medan,692.0113655757391,7.0,1.0,0.0
376.0,26.0,44737.0,Male,Medan,765.7727234988757,4.0,0.0,0.0
377.0,58.0,34311.0,Female,Jakarta,155.93784668161948,8.0,1.0,0.0
378.0,52.0,23291.0,Female,Jakarta,1532.4183484241514,4.0,1.0,0.0
379.0,36.0,61519.0,Male,Jakarta,543.6753351420497,4.0,1.0,0.0
380.0,65.0,74018.0,Male,Medan,693.307429942357,4.0,1.0,0.0
381.0,33.0,38045.0,Male,Surabaya,1537.5718383297876,6.0,0.0,0.0
382.0,20.0,48863.0,Male,Bandung,913.4083900139617,7.0,1.0,1.0
383.0,37.0,45383.0,,Bandung,224.51790460852428,2.0,0.0,0.0
384.0,41.0,40116.0,Female,Medan,892.1657416945484,5.0,0.0,1.0
385.0,71.0,59956.0,Female,Bandung,523.6286639938573,5.0,1.0,1.0
386.0,73.0,65152.0,Male,Jakarta,633.9834692009931,5.0,1.0,1.0
387.0,50.0,36970.0,Female,Surabaya,28.719766964854678,4.0,1.0,1.0
388.0,,50671.0,Male,Bandung,235.75948549762842,6.0,1.0,0.0
389.0,69.0,69267.0,,,329.9468870323588,4.0,1.0,0.0
390.0,28.0,60335.0,Male,Jakarta,1248.1337274904886,5.0,1.0,0.0
391.0,66.0,62565.0,Male,Bandung,11.559022134510796,4.0,1.0,1.0
392.0,25.0,70519.0,,Medan,525.5624480261065,3.0,0.0,0.0
393.0,53.0,70322.0,Male,Surabaya,2577.375559445581,3.0,1.0,0.0
394.0,55.0,65429.0,Female,Jakarta,118.64910420326581,4.0,0.0,0.0
395.0,57.0,52174.0,Male,Surabaya,726.547592072739,3.0,1.0,1.0
396.0,37.0,44262.0,Female,Bandung,1544.2232873634075,7.0,1.0,0.0
397.0,79.0,51552.0,Female,Bandung,2856.5149580718635,7.0,1.0,0.0
398.0,52.0,41983.0,Male,Medan,1373.483332042609,6.0,1.0,0.0
399.0,65.0,20712.0,Male,Jakarta,1274.9875349804638,5.0,0.0,1.0
400.0,79.0,45807.0,Male,Jakarta,1751.5090375463149,4.0,1.0,0.0
401.0,42.0,55362.0,Female,Medan,590.9538729742204,4.0,1.0,0.0
402.0,52.0,,Male,Medan,1639.0960625923258,7.0,1.0,1.0
403.0,42.0,,Female,Jakarta,7.996290027965754,6.0,1.0,0.0
404.0,46.0,47689.0,Male,,2584.431630373095,3.0,1.0,1.0
,35.0,70352.0,Male,,585.7404769042856,4.0,1.0,0.0
406.0,63.0,44608.0,Female,Medan,806.047578414389,4.0,1.0,0.0
407.0,35.0,70349.0,Female,Surabaya,294.2130179441674,4.0,0.0,1.0
408.0,19.0,9312.0,Male,Jakarta,1356.8553052337575,7.0,0.0,1.0
409.0,71.0,70217.0,Female,Bandung,79.73154643740165,6.0,1.0,0.0
410.0,,69461.0,Female,Bandung,2060.7046000393484,7.0,0.0,0.0
411.0,33.0,63533.0,Female,Surabaya,1760.9402713645738,3.0,1.0,1.0
412.0,78.0,19821.0,Female,Medan,243.4229404553357,5.0,,0.0
,58.0,65283.0,,Medan,1657.1817152282122,5.0,1.0,1.0
414.0,53.0,49248.0,Male,Medan,1543.452312545901,4.0,1.0,
415.0,50.0,12059.0,Male,Medan,1000.2610949480357,5.0,0.0,0.0
416.0,21.0,69472.0,Female,,467.63871091034054,2.0,1.0,
417.0,50.0,71662.0,Male,Surabaya,316.76594323422563,6.0,1.0,0.0
418.0,31.0,21432.0,Male,Bandung,263.6838020505637,2.0,1.0,1.0
419.0,38.0,52631.0,Female,Bandung,383.618927295854,3.0,0.0,0.0
420.0,65.0,70828.0,Male,Surabaya,2338.818085531173,3.0,1.0,
421.0,37.0,68452.0,Female,Medan,80.8205174102971,5.0,0.0,1.0
422.0,73.0,62540.0,Female,Surabaya,1765.3392352185097,0.0,1.0,1.0
423.0,25.0,10291.0,Male,Bandung,429.0767954855466,9.0,0.0,1.0
424.0,,60943.0,Female,Jakarta,737.3068138284481,4.0,1.0,0.0
425.0,20.0,46728.0,Female,Surabaya,1582.2393382362989,2.0,1.0,0.0
426.0,34.0,64937.0,Female,Medan,2157.416462897186,5.0,0.0,1.0
427.0,50.0,53842.0,Female,Bandung,422.7863892028676,3.0,0.0,1.0
428.0,65.0,49701.0,Female,Bandung,619.6058341334693,2.0,1.0,1.0
429.0,29.0,59613.0,Male,Bandung,535.3165340949845,5.0,0.0,1.0
430.0,76.0,47421.0,Male,Bandung,13.33961182144738,5.0,1.0,0.0
431.0,68.0,,Female,Medan,350.89580233413324,3.0,1.0,0.0
432.0,39.0,41671.0,Female,,614.6858464126432,4.0,1.0,
433.0,72.0,25918.0,Male,Bandung,529.488036450732,2.0,1.0,1.0
434.0,,58517.0,Female,Surabaya,1279.879620409069,9.0,0.0,0.0
435.0,63.0,37909.0,Male,Jakarta,485.81374055620586,13.0,1.0,1.0
436.0,47.0,46988.0,Female,Bandung,672.1226510133554,4.0,0.0,0.0
437.0,55.0,54304.0,Female,Jakarta,561.4324733411623,3.0,1.0,0.0
438.0,55.0,18721.0,Female,Surabaya,1349.4848174792562,9.0,1.0,0.0
439.0,62.0,22079.0,,Bandung,1987.572906197364,2.0,1.0,
440.0,68.0,45503.0,Female,Surabaya,759.0500004793766,4.0,0.0,1.0
441.0,71.0,56818.0,Female,Medan,1557.9475598909416,7.0,1.0,0.0
442.0,25.0,61160.0,Female,Bandung,,3.0,1.0,0.0
443.0,44.0,26130.0,Male,Bandung,779.5106441975378,4.0,1.0,0.0
444.0,44.0,59549.0,Male,Bandung,423.471179293198,,1.0,1.0
445.0,51.0,46323.0,Male,Bandung,534.778424603119,3.0,1.0,1.0
446.0,,36752.0,Female,Medan,,8.0,0.0,0.0
447.0,47.0,40271.0,Female,Bandung,2134.2144182313764,6.0,1.0,1.0
,50.0,62027.0,Female,Jakarta,129.53412502585064,6.0,1.0,
449.0,45.0,54110.0,Female,Bandung,1006.8700750937256,8.0,1.0,0.0
450.0,64.0,50754.0,Female,Medan,872.617942919239,3.0,1.0,1.0
451.0,50.0,53652.0,Female,Bandung,126.03389968535822,6.0,0.0,0.0
452.0,22.0,63921.0,Female,Jakarta,238.12309968839065,5.0,,1.0
453.0,77.0,48543.0,Male,Medan,372.51762877718204,8.0,1.0,0.0
454.0,78.0,50814.0,Female,Medan,182.6388921204855,10.0,0.0,1.0
455.0,65.0,67072.0,Male,Jakarta,279.35613945878754,2.0,1.0,0.0
456.0,36.0,45026.0,Male,,311.42955692747114,4.0,1.0,0.0
457.0,21.0,59272.0,Female,Jakarta,408.9820348098246,6.0,1.0,1.0
458.0,52.0,42444.0,Female,Jakarta,1383.8591398841593,4.0,1.0,0.0
459.0,66.0,43761.0,Male,Jakarta,848.4269732466809,6.0,1.0,0.0
460.0,34.0,48439.0,Male,Medan,4286.474444258412,4.0,0.0,0.0
,,57729.0,Female,Medan,535.6919558474823,7.0,1.0,0.0
462.0,45.0,67912.0,Female,Bandung,1401.8754130724342,5.0,1.0,0.0
463.0,47.0,51448.0,Male,,,1.0,1.0,0.0
464.0,46.0,27502.0,Female,Surabaya,1136.2471582150238,4.0,1.0,1.0
465.0,63.0,59471.0,Female,Bandung,530.7983242335356,12.0,1.0,0.0
466.0,70.0,86807.0,Female,Bandung,1400.7772567556144,10.0,0.0,1.0
467.0,23.0,51630.0,Male,Jakarta,227.73801191860744,4.0,0.0,0.0
468.0,52.0,24368.0,,Jakarta,396.8307395558656,3.0,,0.0
469.0,77.0,52544.0,,Bandung,791.1685936563217,6.0,1.0,0.0
470.0,,49954.0,,Surabaya,856.6298384975302,6.0,1.0,0.0
471.0,54.0,48693.0,Female,Jakarta,22.390277358763626,5.0,1.0,0.0
472.0,41.0,,Male,Bandung,2902.5004111560406,2.0,1.0,0.0
473.0,46.0,70674.0,Male,Bandung,1192.793101464887,9.0,1.0,0.0
474.0,66.0,60253.0,Male,Medan,684.5913864369063,6.0,1.0,0.0
475.0,,48004.0,Female,Surabaya,2704.9634860371725,4.0,1.0,0.0
476.0,70.0,66885.0,Male,Medan,578.2047360110087,6.0,1.0,0.0
477.0,48.0,27592.0,Male,Surabaya,3934.0421712207526,8.0,1.0,1.0
478.0,52.0,39259.0,Female,Jakarta,718.0235623839926,2.0,0.0,0.0
479.0,77.0,40930.0,Female,Surabaya,121.36091990521396,2.0,1.0,0.0
480.0,50.0,,Female,Bandung,1447.3231975719834,6.0,,0.0
481.0,69.0,57601.0,Male,Bandung,1135.9955931339412,6.0,0.0,0.0
482.0,78.0,46989.0,Female,Surabaya,,4.0,0.0,0.0
483.0,,36409.0,Female,Surabaya,3024.996910815326,9.0,0.0,1.0
484.0,49.0,64622.0,,Surabaya,1498.2960032149244,3.0,1.0,1.0
485.0,40.0,46468.0,Female,Medan,945.04161128113,5.0,0.0,1.0
486.0,50.0,51531.0,Male,Surabaya,1947.0731415949315,8.0,0.0,1.0
487.0,20.0,58266.0,Male,Jakarta,1118.5490293819582,5.0,1.0,0.0
488.0,35.0,50583.0,Female,Medan,524.4497738266077,5.0,1.0,0.0
489.0,42.0,50649.0,Female,Medan,2168.2269793130836,7.0,0.0,1.0
490.0,59.0,65457.0,Female,Surabaya,250.9008205511422,4.0,1.0,0.0
491.0,48.0,52270.0,Female,Jakarta,1254.0082056619895,,1.0,0.0
492.0,71.0,62941.0,Female,Medan,2133.377946562229,5.0,1.0,1.0
493.0,75.0,58170.0,Female,Bandung,1314.2212453522568,6.0,1.0,1.0
494.0,,80253.0,Male,Medan,1194.9318606150475,5.0,0.0,0.0
495.0,57.0,56141.0,Male,Surabaya,1396.9036170667412,5.0,1.0,0.0
496.0,63.0,59569.0,,Jakarta,625.5918052702939,4.0,1.0,1.0
497.0,41.0,66524.0,Male,Surabaya,2072.8289106520033,4.0,0.0,1.0
498.0,67.0,50954.0,,Bandung,227.4483978042492,5.0,1.0,1.0
499.0,49.0,40432.0,,Bandung,136.26245114395843,3.0,1.0,1.0
500.0,64.0,42887.0,Male,Bandung,336.1845701670913,5.0,1.0,0.0
501.0,39.0,43032.0,Male,Surabaya,758.3843921781927,7.0,1.0,0.0
,40.0,35745.0,Female,Medan,714.4970668792968,3.0,1.0,0.0
503.0,19.0,54767.0,Male,Surabaya,1718.130404501745,0.0,1.0,0.0
504.0,44.0,40557.0,Female,Jakarta,518.4691888636752,5.0,1.0,1.0
505.0,59.0,52922.0,Male,Medan,662.316229186086,4.0,1.0,1.0
506.0,19.0,47619.0,Male,Bandung,,1.0,1.0,0.0
507.0,43.0,49375.0,Male,Surabaya,527.1908675926736,5.0,1.0,0.0
508.0,34.0,58340.0,Male,Bandung,1043.4829253188343,5.0,1.0,0.0
509.0,57.0,41871.0,Male,Bandung,15.629842723005945,3.0,1.0,1.0
510.0,50.0,59583.0,Female,Jakarta,329.72976948611233,1.0,1.0,0.0
511.0,26.0,73509.0,Female,Medan,233.1387867784296,5.0,,0.0
512.0,60.0,55146.0,Male,Jakarta,42.89229122046186,11.0,1.0,0.0
513.0,71.0,38268.0,,Jakarta,,5.0,0.0,0.0
514.0,65.0,40774.0,Male,Jakarta,200.5547272433607,5.0,,1.0
515.0,56.0,46276.0,Male,Bandung,1358.9965192594975,7.0,0.0,0.0
,46.0,41076.0,Female,Jakarta,1883.400421725826,4.0,0.0,
517.0,59.0,35132.0,Male,Jakarta,788.7448035442281,1.0,0.0,0.0
518.0,72.0,52316.0,,Medan,4001.255530312795,5.0,1.0,0.0
519.0,43.0,,Male,Medan,598.7075094849621,7.0,1.0,
520.0,52.0,52845.0,Female,Jakarta,720.2475203616292,3.0,1.0,0.0
521.0,67.0,67795.0,Male,Medan,4529.854382490353,3.0,1.0,0.0
522.0,42.0,46454.0,Male,Medan,263.3777446196098,9.0,,1.0
523.0,41.0,32218.0,Female,Jakarta,2856.769601412903,1.0,1.0,0.0
524.0,30.0,44016.0,Male,Bandung,43.78215806686765,6.0,1.0,1.0
525.0,77.0,61556.0,Male,Jakarta,591.2891940761075,6.0,1.0,0.0
526.0,75.0,60151.0,Male,Medan,72.57446932913388,5.0,1.0,0.0
527.0,24.0,57779.0,Female,Bandung,1306.5030434925582,4.0,1.0,1.0
528.0,74.0,40629.0,Male,Surabaya,937.5371874830156,7.0,1.0,1.0
529.0,53.0,61278.0,Male,Bandung,1226.3352008274774,7.0,1.0,0.0
530.0,62.0,64653.0,Female,Medan,469.1726145829153,6.0,1.0,
531.0,37.0,39568.0,Female,Bandung,461.213470587791,5.0,0.0,
532.0,18.0,49376.0,Female,Jakarta,46.37831791923509,3.0,1.0,0.0
533.0,25.0,80306.0,Male,Surabaya,430.6982112640708,5.0,1.0,0.0
534.0,63.0,38901.0,Male,Surabaya,2649.1456779779255,3.0,0.0,1.0
535.0,33.0,24423.0,Male,Surabaya,476.7890577736535,1.0,1.0,0.0
,31.0,70743.0,Female,Medan,1780.0347109610193,2.0,0.0,0.0
537.0,29.0,67049.0,Male,Medan,1847.2225276421382,,1.0,0.0
538.0,68.0,43145.0,Male,Surabaya,467.19343175885393,4.0,1.0,0.0
539.0,40.0,48305.0,Female,Bandung,999.6415814933143,9.0,1.0,1.0
540.0,,31625.0,Female,Surabaya,100.23102985215532,,1.0,0.0
541.0,45.0,,Female,Bandung,109.45620347523644,6.0,0.0,0.0
542.0,51.0,67488.0,Female,Bandung,49.88130609312161,8.0,,1.0
543.0,19.0,41860.0,Female,Medan,869.9203820837837,5.0,0.0,0.0
544.0,49.0,63156.0,Male,Bandung,555.2495447092722,3.0,1.0,
545.0,40.0,56955.0,Female,Surabaya,794.1446872526273,4.0,1.0,0.0
546.0,39.0,58667.0,Male,Medan,736.2074918022438,3.0,1.0,1.0
547.0,68.0,42735.0,Male,Jakarta,431.0952588521147,6.0,1.0,1.0
548.0,42.0,44680.0,Female,,1131.5697114879615,6.0,1.0,0.0
549.0,75.0,22298.0,Female,Medan,1420.8935943935076,9.0,1.0,0.0
550.0,79.0,41499.0,Female,Surabaya,14.736306853684365,5.0,1.0,1.0
551.0,78.0,67452.0,Male,,232.2376522950275,5.0,0.0,0.0
552.0,39.0,36060.0,Female,Jakarta,1249.0952411297885,3.0,1.0,0.0
553.0,75.0,38295.0,Female,Bandung,488.7709144319924,8.0,0.0,1.0
554.0,75.0,59602.0,Female,Bandung,1086.1422051832558,6.0,0.0,0.0
555.0,39.0,56041.0,Female,Surabaya,426.12096869824086,5.0,0.0,0.0
556.0,66.0,60347.0,Female,Medan,495.53504335236255,1.0,1.0,1.0
557.0,69.0,32551.0,Male,Surabaya,172.78185323428062,3.0,1.0,0.0
558.0,59.0,88460.0,Male,Medan,298.71743155235293,2.0,1.0,0.0
559.0,23.0,31763.0,Male,Jakarta,929.9124818527051,7.0,1.0,0.0
560.0,32.0,52313.0,Female,Bandung,567.6836909177566,2.0,0.0,0.0
561.0,,47620.0,Female,Surabaya,1488.5604824450522,2.0,1.0,0.0
562.0,60.0,32200.0,Female,Surabaya,1914.5032348178936,8.0,1.0,0.0
563.0,77.0,44446.0,Male,Medan,780.1143800892531,3.0,0.0,1.0
564.0,54.0,50349.0,Female,Medan,1419.922675877389,6.0,1.0,1.0
565.0,50.0,40250.0,Female,Surabaya,366.5875016860499,6.0,1.0,0.0
566.0,25.0,64058.0,Female,Medan,536.0942285164687,2.0,1.0,1.0
567.0,70.0,47575.0,Male,Surabaya,1247.4987157787825,5.0,1.0,1.0
568.0,77.0,29880.0,Female,Surabaya,488.105675627055,2.0,1.0,1.0
569.0,61.0,28608.0,Male,Surabaya,887.9582520328935,2.0,1.0,0.0
570.0,61.0,59092.0,Female,Jakarta,205.0246680267403,5.0,0.0,1.0
571.0,22.0,27698.0,Male,Medan,,4.0,1.0,0.0
572.0,56.0,54746.0,Male,Bandung,1976.983927399759,3.0,0.0,0.0
573.0,21.0,56669.0,Male,Bandung,2029.8108913772835,5.0,1.0,0.0
574.0,23.0,35069.0,Female,Medan,,8.0,1.0,1.0
575.0,62.0,63361.0,Female,Surabaya,1369.4505345100295,7.0,1.0,0.0
576.0,49.0,24233.0,Male,Bandung,816.2812591330214,5.0,1.0,0.0
577.0,69.0,54446.0,Male,Bandung,878.6772956742709,6.0,1.0,1.0
578.0,47.0,49387.0,Female,Medan,143.4669661290074,3.0,1.0,1.0
579.0,64.0,48215.0,,Bandung,,5.0,,1.0
580.0,52.0,32331.0,Male,Surabaya,599.2494230024066,8.0,1.0,0.0
581.0,72.0,35944.0,Female,Medan,3182.0097005208086,5.0,1.0,0.0
582.0,57.0,74282.0,Female,Surabaya,564.0275148981933,6.0,0.0,1.0
583.0,69.0,68227.0,Female,Bandung,797.0479730272687,5.0,1.0,0.0
584.0,33.0,61131.0,Female,Bandung,761.9644944846756,5.0,1.0,1.0
585.0,30.0,64097.0,Male,Surabaya,1012.6962331960381,7.0,0.0,0.0
586.0,67.0,62690.0,Female,,1379.250552417418,5.0,1.0,1.0
587.0,77.0,45149.0,Female,Bandung,254.946284857534,4.0,1.0,0.0
588.0,59.0,50714.0,Male,,752.3122586129471,7.0,1.0,0.0
589.0,47.0,27912.0,Male,Bandung,1748.2271451119395,,,1.0
590.0,36.0,48654.0,Female,Jakarta,621.9708271023799,9.0,1.0,0.0
591.0,34.0,67751.0,Female,Jakarta,326.36406171419395,4.0,1.0,0.0
592.0,73.0,40089.0,Female,Jakarta,1063.3679574577886,1.0,1.0,1.0
593.0,,65347.0,Female,Surabaya,1735.950541730374,8.0,0.0,0.0
594.0,45.0,51373.0,Male,Jakarta,65.22173359661151,5.0,0.0,0.0
595.0,75.0,29219.0,Male,Jakarta,,6.0,1.0,
596.0,72.0,,Male,,1723.9957774589823,5.0,1.0,0.0
,43.0,,Female,Bandung,619.0103600583251,6.0,0.0,0.0
598.0,54.0,58287.0,Female,Jakarta,4092.685348586703,8.0,1.0,
599.0,43.0,,Female,Bandung,1545.0947574447637,2.0,0.0,1.0
600.0,70.0,45889.0,Female,,1485.7283175562027,4.0,1.0,0.0
601.0,,,Male,Jakarta,,1.0,0.0,0.0
602.0,40.0,63204.0,Male,,163.2346010805108,6.0,0.0,1.0
603.0,26.0,72137.0,Female,Bandung,244.91750061703834,8.0,0.0,1.0
604.0,29.0,72855.0,Male,Jakarta,623.6027066338554,7.0,1.0,0.0
605.0,70.0,55579.0,Female,Bandung,306.53107054173995,,,1.0
606.0,18.0,47421.0,Female,Bandung,536.5554351317462,4.0,0.0,1.0
607.0,75.0,,Male,Medan,2193.40885577617,3.0,1.0,0.0
608.0,75.0,57831.0,Female,Surabaya,1739.130351162201,6.0,0.0,0.0
609.0,18.0,57771.0,Female,Surabaya,994.3600588281412,,1.0,0.0
610.0,64.0,69619.0,Male,Surabaya,1952.7764278450506,3.0,1.0,1.0
611.0,51.0,,Female,Medan,1531.4236715578043,1.0,1.0,1.0
612.0,49.0,46921.0,Female,Medan,560.3396806040679,8.0,1.0,
613.0,79.0,,Male,Surabaya,224.47587853051,2.0,0.0,0.0
614.0,71.0,67583.0,Female,Medan,721.9604032342635,5.0,1.0,1.0
615.0,65.0,48487.0,,Medan,1332.6735311545272,4.0,1.0,1.0
616.0,42.0,72478.0,Female,Medan,573.445273745344,6.0,1.0,1.0
617.0,57.0,75284.0,Male,Surabaya,1098.9280678728069,4.0,0.0,0.0
618.0,62.0,43095.0,Male,Surabaya,99.07743593126817,5.0,1.0,1.0
619.0,70.0,75983.0,Male,Surabaya,1378.344986771961,5.0,1.0,0.0
620.0,18.0,66126.0,Female,Medan,1675.1163891705612,6.0,1.0,1.0
621.0,33.0,85528.0,Male,Surabaya,1227.0294297901673,3.0,0.0,1.0
622.0,78.0,,Male,Medan,3419.267289291248,5.0,1.0,0.0
623.0,56.0,44698.0,Male,Jakarta,1752.4544757455399,5.0,1.0,1.0
624.0,22.0,19600.0,Male,Medan,2334.011034383868,4.0,1.0,
625.0,39.0,58567.0,Male,Bandung,2711.6228272023773,4.0,0.0,1.0
626.0,46.0,55628.0,Female,Surabaya,1616.200687906822,4.0,1.0,
627.0,72.0,41555.0,Female,Surabaya,1121.6522068804918,4.0,1.0,1.0
628.0,20.0,48772.0,Female,Bandung,5.734995052444853,6.0,1.0,1.0
629.0,29.0,,Female,Medan,627.0331884221744,6.0,0.0,
630.0,,67976.0,Female,Jakarta,846.6767501016474,6.0,0.0,0.0
631.0,33.0,42654.0,Female,Bandung,362.449114490199,7.0,1.0,0.0
632.0,68.0,96410.0,Female,Bandung,382.87878081932513,5.0,,0.0
633.0,54.0,47365.0,Male,Medan,3248.2895921645745,8.0,1.0,0.0
634.0,39.0,38605.0,Female,Surabaya,2222.950455056525,4.0,0.0,1.0
635.0,74.0,43815.0,Male,Medan,1891.6616122876192,5.0,1.0,1.0
636.0,46.0,28820.0,Male,Bandung,520.8958280089727,1.0,1.0,1.0
637.0,31.0,57234.0,Female,Bandung,13.793241296933,7.0,1.0,0.0
638.0,45.0,43701.0,Male,Surabaya,83.62321035679513,5.0,1.0,1.0
639.0,22.0,66968.0,,Surabaya,374.25190070946127,9.0,1.0,1.0
640.0,64.0,45878.0,Male,Surabaya,15.86814877341998,5.0,1.0,0.0
641.0,66.0,70766.0,Male,Medan,17.298542688134933,8.0,1.0,0.0
642.0,47.0,61361.0,Female,Surabaya,2484.146558439564,9.0,0.0,0.0
643.0,63.0,50428.0,Female,Bandung,1224.7147798763604,5.0,0.0,1.0
,,73703.0,Female,Bandung,369.5517670373238,9.0,1.0,0.0
645.0,69.0,64284.0,Female,Jakarta,142.30644110918925,5.0,1.0,1.0
646.0,22.0,94193.0,Female,Medan,716.6936718831993,6.0,0.0,0.0
647.0,29.0,,Female,Jakarta,5.3605027110580314,3.0,0.0,1.0
648.0,33.0,51149.0,Female,Bandung,2787.3165479166837,5.0,1.0,0.0
649.0,43.0,73530.0,Female,Jakarta,535.8274464463266,5.0,1.0,1.0
650.0,43.0,26846.0,Female,Bandung,514.7248077755102,8.0,1.0,
651.0,,69754.0,Female,Jakarta,495.26992279368756,7.0,1.0,0.0
652.0,38.0,,Male,Surabaya,71.84872812458656,8.0,1.0,1.0
653.0,56.0,36676.0,Female,Jakarta,1017.0016287594508,12.0,1.0,1.0
654.0,53.0,29554.0,Male,Surabaya,1320.5201773342794,2.0,0.0,0.0
655.0,50.0,39912.0,Male,,1127.3988676985796,6.0,1.0,0.0
656.0,79.0,15727.0,Male,Medan,149.00534866048102,4.0,1.0,0.0
657.0,47.0,42656.0,Male,,864.7428689764498,7.0,0.0,0.0
658.0,54.0,59338.0,Female,Surabaya,842.771914352106,4.0,1.0,0.0
659.0,40.0,42855.0,Male,Jakarta,2028.0702386895393,4.0,1.0,1.0
660.0,,70824.0,Female,Bandung,476.6297872237799,3.0,1.0,1.0
,27.0,,Female,Medan,464.39688630046857,6.0,1.0,0.0
662.0,71.0,69134.0,Male,,963.7153579504961,6.0,1.0,0.0
663.0,22.0,53459.0,Female,Medan,1002.5914164641374,4.0,1.0,0.0
664.0,53.0,15129.0,Male,Jakarta,633.5305533303004,7.0,1.0,0.0
665.0,51.0,39444.0,Male,Surabaya,585.2966198338817,6.0,0.0,0.0
666.0,,47869.0,Female,Jakarta,681.5104914933212,6.0,1.0,0.0
667.0,48.0,36591.0,Female,Medan,1973.6072946742713,6.0,1.0,0.0
668.0,27.0,47907.0,Male,Jakarta,618.3494058462704,2.0,0.0,0.0
669.0,75.0,74151.0,Female,Medan,2812.2745619254847,4.0,0.0,0.0
670.0,36.0,25313.0,Female,Jakarta,701.1869401818163,2.0,1.0,0.0
671.0,75.0,77175.0,Female,Medan,2979.8725697839363,4.0,1.0,0.0
672.0,49.0,63270.0,Male,Bandung,1788.755397188663,4.0,0.0,1.0
673.0,18.0,54023.0,Male,Jakarta,,3.0,0.0,1.0
674.0,73.0,39295.0,Female,Jakarta,1992.4672548865565,5.0,1.0,1.0
675.0,22.0,36890.0,Female,Bandung,116.60492462804157,6.0,0.0,0.0
676.0,62.0,25606.0,Female,Bandung,2590.896367925724,4.0,1.0,0.0
677.0,21.0,75751.0,Female,Jakarta,998.7041006951101,4.0,1.0,0.0
678.0,33.0,73064.0,Female,Bandung,55.925848666563645,2.0,1.0,0.0
679.0,41.0,28905.0,Male,Surabaya,1033.5459421227883,9.0,1.0,
680.0,33.0,41710.0,Female,Medan,3659.229554847332,9.0,0.0,0.0
681.0,72.0,56497.0,Male,Medan,72.35636592774486,8.0,,0.0
682.0,19.0,45507.0,Female,Medan,808.979467170284,6.0,0.0,0.0
683.0,,21219.0,Male,Surabaya,1377.5104518932883,8.0,1.0,0.0
684.0,45.0,40133.0,Female,Bandung,1662.0931164287842,4.0,1.0,1.0
685.0,49.0,79265.0,Male,Bandung,534.1411049602656,7.0,0.0,0.0
686.0,44.0,41150.0,,Jakarta,228.36536021881727,6.0,,1.0
687.0,37.0,47547.0,Male,Bandung,43.26484958376246,6.0,1.0,0.0
688.0,41.0,32822.0,Male,Jakarta,866.8487732575127,7.0,1.0,1.0
689.0,29.0,58816.0,Male,Surabaya,603.143912567105,2.0,1.0,0.0
690.0,67.0,51727.0,Male,Medan,2970.9303040108407,7.0,,1.0
691.0,52.0,38869.0,Male,Medan,62.51912971086202,6.0,1.0,0.0
692.0,77.0,30430.0,Male,Medan,1156.4384869608439,6.0,1.0,1.0
,50.0,71068.0,Female,Bandung,25.283164604950127,6.0,1.0,0.0
694.0,50.0,25916.0,Male,Jakarta,188.05899652130495,5.0,1.0,0.0
695.0,78.0,57557.0,Female,Jakarta,604.3655379407421,7.0,0.0,
696.0,68.0,,Female,Surabaya,606.7354618013045,5.0,1.0,1.0
697.0,,60608.0,Female,Bandung,1157.409062617727,9.0,1.0,0.0
698.0,,64554.0,Female,Surabaya,2410.315468639268,6.0,1.0,
699.0,29.0,66421.0,Female,Jakarta,1018.9664074841871,5.0,1.0,0.0
